metricsType,progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
metricsType=map,32.118504,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,26.078,26.078,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858209.296751
metricsType=map,35.788555,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,26.092,26.092,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858209.311812
metricsType=map,33.911804,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,26.105,26.105,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858209.3247895
metricsType=map,27.123833,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,25.189,25.189,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858209.3369749
metricsType=map,30.05999,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,26.134,26.134,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858209.349973
metricsType=map,39.032852,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,26.144,26.144,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858209.3624427
metricsType=map,23.883175,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,25.185,25.185,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858209.375114
metricsType=map,23.926697,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,25.187,25.187,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858209.3880775
metricsType=map,25.27054,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,25.224,25.224,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858209.4005075
metricsType=map,38.3212,1710858186656,attempt_1710848715047_0078_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0078_01_000007,25.27,25.27,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0078,1710858209.4135802
metricsType=map,32.118504,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,29.253,29.253,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858212.47145
metricsType=map,35.788555,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,29.266,29.266,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858212.4871094
metricsType=map,33.911804,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,29.279,29.279,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858212.4989433
metricsType=map,36.89656,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,28.363,28.363,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858212.511717
metricsType=map,30.05999,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,29.308,29.308,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858212.5249724
metricsType=map,39.032852,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,29.319,29.319,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858212.5379379
metricsType=map,31.727583,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,28.36,28.36,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858212.5502672
metricsType=map,32.792263,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,28.361,28.361,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858212.5622165
metricsType=map,34.315697,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,28.398,28.398,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858212.57545
metricsType=map,51.53144,1710858186656,attempt_1710848715047_0078_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0078_01_000007,28.444,28.444,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0078,1710858212.5881743
metricsType=map,41.29386,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,32.419,32.419,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858215.638262
metricsType=map,45.227768,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,32.433,32.433,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858215.65321
metricsType=map,42.999615,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,32.446,32.446,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858215.6660259
metricsType=map,36.89656,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,31.531,31.531,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858215.6785111
metricsType=map,39.258465,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,32.476,32.476,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858215.6913483
metricsType=map,49.11594,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,32.487,32.487,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858215.7048512
metricsType=map,31.727583,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,31.529,31.529,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858215.7185585
metricsType=map,32.792263,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,31.531,31.531,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858215.7322147
metricsType=map,34.315697,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,31.568,31.568,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858215.7450805
metricsType=map,51.53144,1710858186656,attempt_1710848715047_0078_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0078_01_000007,31.614,31.614,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0078,1710858215.7576873
metricsType=map,41.29386,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,35.592,35.592,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858218.8124025
metricsType=map,45.227768,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,35.606,35.606,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858218.825875
metricsType=map,42.999615,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,35.618,35.618,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858218.8372166
metricsType=map,46.951035,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,34.701,34.701,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858218.849409
metricsType=map,39.258465,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,35.649,35.649,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858218.8646457
metricsType=map,49.11594,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,35.659,35.659,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858218.876977
metricsType=map,39.55598,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,34.7,34.7,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858218.889593
metricsType=map,40.433823,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,34.701,34.701,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858218.9016523
metricsType=map,43.291492,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,34.738,34.738,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858218.9142785
metricsType=map,100.0,1710858186656,attempt_1710848715047_0078_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0078_01_000007,32.644,32.644,1710858219300,hdfs://master:9000/pagerank9663676416,application_1710848715047_0078,1710858218.926634
metricsType=map,50.01024,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,38.759,38.759,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858221.97989
metricsType=map,53.443573,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,38.773,38.773,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858221.99275
metricsType=map,52.373993,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,38.785,38.785,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858222.00458
metricsType=map,46.951035,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,37.869,37.869,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858222.0169814
metricsType=map,48.597397,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,38.814,38.814,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858222.0301192
metricsType=map,58.648174,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,38.825,38.825,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858222.042947
metricsType=map,39.55598,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,37.866,37.866,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858222.055598
metricsType=map,40.433823,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,37.867,37.867,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858222.0678158
metricsType=map,43.291492,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,37.904,37.904,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858222.08495
metricsType=map,100.0,1710858186656,attempt_1710848715047_0078_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0078_01_000007,32.644,32.644,1710858219300,hdfs://master:9000/pagerank9663676416,application_1710848715047_0078,1710858222.0988905
metricsType=map,50.01024,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,41.924,41.924,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858225.1427712
metricsType=map,53.443573,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,41.939,41.939,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858225.1588433
metricsType=map,52.373993,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,41.953,41.953,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858225.1727653
metricsType=map,54.509872,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,41.039,41.039,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858225.1862524
metricsType=map,48.597397,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,41.984,41.984,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858225.1999516
metricsType=map,58.648174,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,41.995,41.995,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858225.2129
metricsType=map,47.90495,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,41.036,41.036,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858225.2258089
metricsType=map,48.17056,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,41.038,41.038,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858225.2384367
metricsType=map,52.17858,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,41.074,41.074,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858225.2507913
metricsType=map,100.0,1710858186656,attempt_1710848715047_0078_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0078_01_000007,32.644,32.644,1710858219300,hdfs://master:9000/pagerank9663676416,application_1710848715047_0078,1710858225.2641206
metricsType=map,58.419315,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,45.112,45.112,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858228.3320725
metricsType=map,62.159492,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,45.126,45.126,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858228.345451
metricsType=map,61.668186,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,45.138,45.138,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858228.358029
metricsType=map,54.509872,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,44.225,44.225,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858228.372178
metricsType=map,57.694847,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,45.169,45.169,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858228.3842506
